repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1705946746,2023-06-05T14:23:29,657.19,eb0e5efeb4144e02db4898c481ab299e4ffbe5a5,1251794
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706026663,2023-06-05T15:57:01,715.25,8b6f8763d212b11acd7421760ab63612ce65bda4,1251874
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706096825,2023-06-05T17:59:24,654.96,3a0243249f1d09b3f0c43845ba322404a24b2d6b,1251964
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706182268,2023-06-05T21:08:31,663.03,6c846bc8f52c1e5b929c199b58a33a4dc24df8f5,1252114
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706477454,2023-06-06T09:09:48,654.05,5f036ce2680a08b950cbfadd770beba129cbb195,1252381
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706738666,2023-06-06T16:19:01,677.31,5d89dee91e755667a691f2b544a063709213138b,1252629
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1706809390,2023-06-06T18:01:12,668.62,10ed1bfdc481f14670072cdbf87a69d9212c0d6c,1252674
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1707475256,2023-06-07T16:41:52,660.09,bd9ba4216df4d4c08f1a70ecb66009f13ee08aaa,1253259
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1707491687,2023-06-07T17:56:51,658.6500000000001,eb1d2dce0bdff337836b19b97828f2dcf437f25e,1253314
mozilla-beta,4788031,1,9f1ef19a518d6d87b4675885f48f64b08f280ecc,linux1804-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,id-getter-1.html,perf_reftest_singletons,True,perf_reftest_singletons id-getter-1.html opt e10s fission stylo webrender,4788020,6,ms,firefox,,1708051422,2023-06-08T13:18:16,652.02,b0bc9752e921bdc9e4c9de470cbf5fcf72061330,1253873
