,revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,single_alert_new_value,single_alert_classifier,alert_summary_prev_push_revision,alert_summary_id,single_alert_amount_pct,single_alert_prev_value,alert_summary_first_triaged,alert_summary_framework,single_alert_series_signature_framework_id,single_alert_series_signature_suite_public_name,alert_summary_related_alerts,single_alert_taskcluster_metadata_retry_id,alert_summary_prev_push_id,alert_summary_status,single_alert_status,alert_summary_assignee_username,single_alert_prev_taskcluster_metadata_task_id,alert_summary_bug_number,alert_summary_bug_due_date,single_alert_series_signature_test_public_name,alert_summary_issue_tracker,single_alert_amount_abs,single_alert_id,single_alert_taskcluster_metadata_task_id,single_alert_backfill_record_total_backfills_successful,single_alert_summary_id,single_alert_prev_taskcluster_metadata_retry_id,single_alert_is_regression,single_alert_manually_created,single_alert_classifier_email,single_alert_backfill_record_total_backfills_failed,single_alert_backfill_record_total_actions_triggered,alert_summary_assignee_email,alert_summary_creation_timestamp,single_alert_prev_profile_url,alert_summary_notes,single_alert_noise_profile,single_alert_related_summary_id,alert_summary_bug_updated,single_alert_profile_url,single_alert_backfill_record_context,single_alert_starred,single_alert_backfill_record_total_backfills_in_progress,single_alert_t_value,single_alert_series_signature_suite,single_alert_backfill_record_status,single_alert_series_signature_tags,alert_summary_triage_due_date,alert_summary_status_general
0,860d4ed91dffa9234ae180191d7c1a5e07b21520,0.37554206418039904,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1704192606,2023-05-31 21:43:54,1249945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
1,68e2320457eb41774fbbbe5e366e7497606e31db,0.4128360797918478,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1704958838,2023-06-01 21:48:08,1250682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
2,8c3b1c60fde747fcb4e3421062a37b829d6acb9f,0.4050303555941026,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1705419645,2023-06-02 21:32:53,1251296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
3,57c995de1984a983ad1f5b79568c06feebfef08d,0.4111014744145707,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1705599382,2023-06-03 21:08:54,1251448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
4,b8f06acca6bf62e32647496ed613012fa4c27e9e,0.3876843018213356,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1705742612,2023-06-04 09:21:46,1251472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
5,03d635b2bdb2041550924e64dc0dd20abf4499f9,0.3547267996530792,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1706297978,2023-06-05 21:07:06,1252112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
6,3a8e0dd854b5d9349d96a17de81427442d412db9,0.4015611448395493,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1707060264,2023-06-07 03:30:33,1252916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
7,eb8c0d85087fc000476d6b94d90e62ce41572579,0.34865568083261067,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1707740748,2023-06-08 03:42:08,1253595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
8,70589f8cf3fb2f409c1a513589f408e3fd405a4c,0.380745880312229,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1708429257,2023-06-09 03:56:28,1254369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
9,501ade4b55d97797e4cf4416ddf1aa5aca207b9e,0.3928881179531656,mozilla-central,4754836,15,1686eae6b5138eb55d286e041bfe3ec985406e9e,android-hw-a51-11-0-aarch64-shippable,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,cold_view_nav_start.median,AndroidStartup:geckoview_example,True,AndroidStartup:geckoview_example cold_view_nav_start.median opt ,,1,ms,firefox,,1709020077,2023-06-09 21:46:34,1254993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
