revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,test_new_value,test_classifier,alert_prev_push_revision,alert_id,test_amount_pct,alert_performance_tags,test_prev_value,alert_first_triaged,test_series_signature_has_subtests,alert_framework,test_series_signature_framework_id,test_series_signature_suite_public_name,alert_related_alerts,test_taskcluster_metadata_retry_id,alert_prev_push_id,alert_status,alert_push_id,test_status,alert_assignee_username,test_series_signature_signature_hash,test_prev_taskcluster_metadata_task_id,test_series_signature_machine_platform,alert_bug_number,alert_repository,alert_bug_due_date,test_series_signature_test_public_name,alert_issue_tracker,test_amount_abs,test_id,test_series_signature_measurement_unit,test_taskcluster_metadata_task_id,test_backfill_record_total_backfills_successful,test_summary_id,test_series_signature_option_collection_hash,test_prev_taskcluster_metadata_retry_id,test_is_regression,test_manually_created,test_classifier_email,test_backfill_record_total_backfills_failed,test_backfill_record_total_actions_triggered,alert_assignee_email,alert_creation_timestamp,test_prev_profile_url,alert_notes,test_series_signature_test,test_noise_profile,test_series_signature_lower_is_better,alert_revision,test_related_summary_id,alert_bug_updated,test_profile_url,test_backfill_record_context,test_starred,test_backfill_record_total_backfills_in_progress,test_t_value,test_series_signature_suite,test_series_signature_extra_options,test_backfill_record_status,test_series_signature_tags,alert_triage_due_date,alert_status_general,test_status_general
4b80fda7192d3f38f7f58dbca82283a2e97ebeea,631.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702367692,2023-05-24 09:10:14,1245720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
a43c8d2c07c1941f31556476cc5d1a2d103d6230,630.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702369730,2023-05-24 09:39:14,1245732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
0a8e469885812e658c1c703bdbf10772e7a0d610,624.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702395978,2023-05-24 09:46:23,1245738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
abbc4ea58b3cf14de03e43d09f7b38dbaeb1128d,636.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702396169,2023-05-24 09:49:51,1245741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
28d0140533440c994bb470f2b31002151e6bddc1,622.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702370040,2023-05-24 09:50:43,1245743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
f4fc1d8e910fa4f7fb17df1053f1c860b63abe86,640.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702396114,2023-05-24 09:51:48,1245744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
9f6d3f444f68627471eb5992a1636111eb03b187,635.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702371849,2023-05-24 10:26:15,1245762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
dbb7e27f8464fb86d7cebe72afe6fdaff97b2181,634.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702369811,2023-05-24 10:28:47,1245763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
1db51625512e546534a6a7352ff4ff3b9c48d713,623.6666666666666,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1700018349,2023-05-24 10:49:25,1245770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
0c2fdb9ff91eb8d9b425a406d944a6ed39c23e88,635.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702376765,2023-05-24 12:26:07,1245816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
5558ab1d8e4590bdfd54b2826f22350a1b680bc6,625.0,autoland,4061131,13,1a624448fcc284859b992577198ff928fc873860,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.landing,True,facebook-nav.landing fcp opt cold fission webrender,,77,ms,firefox,,1702375261,2023-05-24 12:37:07,1245828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
