revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,single_alert_new_value,single_alert_classifier,alert_summary_prev_push_revision,alert_summary_id,single_alert_amount_pct,single_alert_prev_value,alert_summary_first_triaged,alert_summary_framework,single_alert_series_signature_framework_id,single_alert_series_signature_suite_public_name,alert_summary_related_alerts,single_alert_taskcluster_metadata_retry_id,alert_summary_prev_push_id,alert_summary_status,single_alert_status,alert_summary_assignee_username,single_alert_prev_taskcluster_metadata_task_id,alert_summary_bug_number,alert_summary_bug_due_date,single_alert_series_signature_test_public_name,alert_summary_issue_tracker,single_alert_amount_abs,single_alert_id,single_alert_taskcluster_metadata_task_id,single_alert_backfill_record_total_backfills_successful,single_alert_summary_id,single_alert_prev_taskcluster_metadata_retry_id,single_alert_is_regression,single_alert_manually_created,single_alert_classifier_email,single_alert_backfill_record_total_backfills_failed,single_alert_backfill_record_total_actions_triggered,alert_summary_assignee_email,alert_summary_creation_timestamp,single_alert_prev_profile_url,alert_summary_notes,single_alert_noise_profile,single_alert_related_summary_id,alert_summary_bug_updated,single_alert_profile_url,single_alert_backfill_record_context,single_alert_starred,single_alert_backfill_record_total_backfills_in_progress,single_alert_t_value,single_alert_series_signature_suite,single_alert_backfill_record_status,single_alert_series_signature_tags,alert_summary_triage_due_date,alert_summary_status_general
4b80fda7192d3f38f7f58dbca82283a2e97ebeea,668.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702367682,2023-05-24 09:10:14,1245720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
a43c8d2c07c1941f31556476cc5d1a2d103d6230,660.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702369720,2023-05-24 09:39:14,1245732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
0a8e469885812e658c1c703bdbf10772e7a0d610,658.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702395968,2023-05-24 09:46:23,1245738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
abbc4ea58b3cf14de03e43d09f7b38dbaeb1128d,665.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702396158,2023-05-24 09:49:51,1245741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
28d0140533440c994bb470f2b31002151e6bddc1,628.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702370030,2023-05-24 09:50:43,1245743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
f4fc1d8e910fa4f7fb17df1053f1c860b63abe86,654.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702396100,2023-05-24 09:51:48,1245744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
9f6d3f444f68627471eb5992a1636111eb03b187,639.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702371839,2023-05-24 10:26:15,1245762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
dbb7e27f8464fb86d7cebe72afe6fdaff97b2181,628.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702369800,2023-05-24 10:28:47,1245763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
1db51625512e546534a6a7352ff4ff3b9c48d713,659.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1700018338,2023-05-24 10:49:25,1245770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
0c2fdb9ff91eb8d9b425a406d944a6ed39c23e88,643.0,autoland,4061127,13,dde1f1ba05c8ea96615ad679d5b54cd6e2794f6c,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,fcp,facebook-nav.groups,True,facebook-nav.groups fcp opt cold fission webrender,,77,ms,firefox,,1702376755,2023-05-24 12:26:07,1245816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN
