repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700016885,2023-05-24T10:49:25,1890.4,1db51625512e546534a6a7352ff4ff3b9c48d713,1245770
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700078348,2023-05-24T13:34:40,1835.0,6a96bb1f430f92b83cc31f74db4e4c1f71e155e5,1245871
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700199020,2023-05-24T17:26:23,1868.2,b9da43bde2c92655235855f4bb966f7a2537eafa,1246058
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700300518,2023-05-24T21:30:03,1838.1,468123d0735b96f7486f1e1a4de373e3dd7520bd,1246204
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700407857,2023-05-25T01:52:13,1892.5,c1577427eba79d954813d300bfe6d4f09e0249f0,1246339
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700465943,2023-05-25T06:53:28,1878.9,ee3230b1fe26e5521d07465dcab71e75d586e422,1246434
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700509167,2023-05-25T09:03:58,1264.0,0cd7e9f3c07773af459b1d5676b4f14a1a4c2844,1246517
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700635189,2023-05-25T13:17:19,1880.7,09f3ed0c8776aaa707aab014022efa3a16e01a6e,1246661
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700654391,2023-05-25T13:25:13,1870.2,6e07dad252683bcc1ed82d6a973adda9b490af1f,1246670
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700744655,2023-05-25T17:00:24,1890.8,4971297a8917c4ce5f9136ebb0c82cde74eb50c4,1246837
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1700912335,2023-05-25T20:49:35,1885.0,6d91b4ed2bb8fbe97d7f5fcf7cad0e6f2bb6ad2f,1247021
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701035867,2023-05-26T00:58:32,1857.1,d49f009b89ad3ae1616d96cb1d2d9234ef3f6cda,1247180
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701136429,2023-05-26T04:58:44,1296.8,ffc18acbe9c027a3d6c960322b40a9d0576af311,1247241
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701210697,2023-05-26T08:30:04,1884.9,35f77e2aafb53fdda81c118a9ea61aefdacd61b4,1247293
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701339152,2023-05-26T12:58:50,1817.9,3999253a6a3dc448416b9a73377e8599ca6bd022,1247437
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701362295,2023-05-26T13:11:40,1826.0,bb19012006135abc7ddd72be3cd269be7ef114b5,1247444
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701509757,2023-05-26T17:23:29,1957.8,8ca2ea7fe36515caaf70ddf90bfd2ee269f059cf,1247619
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701795829,2023-05-26T18:57:45,1981.7,f6b4fa0c88fefe367393867cc9b0a0a61ae30a86,1247663
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701777887,2023-05-26T19:09:08,1542.6,224c6165eeed35754ed2edb7bcf25308c5bb56bb,1247672
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701603199,2023-05-26T19:44:57,1978.0,fc6056442a0fa16146259cb730d4e34a16656952,1247712
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701724993,2023-05-27T00:56:39,1973.2,b45b68be3f9bae0da4d649a44e60c6cd175f2212,1247879
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701876846,2023-05-27T11:39:36,1987.6,6a941c8c6ff3290e530942915ee97161b670f15d,1247945
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1701913652,2023-05-27T15:52:21,1960.4,531a15ae09d49e29c270830e9b873aa625a5a8c2,1247961
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702037829,2023-05-28T20:46:15,1948.7,47f0f49b40361f9c5bde3a5691dc5d65ec1e0061,1248031
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702070738,2023-05-29T02:12:22,1937.9,1f8f2142966233c5d8d437f93d361aa0cc2b36c6,1248080
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702129539,2023-05-29T06:50:24,1890.8,1565861edeebf64845658a3f48cb89fa4515bb68,1248115
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702148300,2023-05-29T07:27:55,1955.3,31915ad324761c4fe80dac65ca36f070ab2102a2,1248125
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702536654,2023-05-29T13:34:49,1935.4,fc5fe4c288f6b66527c3e44199ca2d8a6b8a11d8,1248241
autoland,4519959,13,0f7c29ad9248f67978038071fe6478cfac9a092f,linux1804-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,loadtime (geomean),instagram,True,instagram loadtime (geomean) opt cold fission webrender,,77,ms,firefox,,1702546202,2023-05-29T14:27:57,1956.9,83f34deeebbf4c6c6ab5d535abf0d8b6681429a5,1248269
