repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id,alert_id,alert_push_id,alert_prev_push_id,alert_creation_timestamp,alert_first_triaged,alert_triage_due_date,alert_repository,alert_framework,test_id,test_status,test_series_signature_framework_id,test_series_signature_signature_hash,test_series_signature_machine_platform,test_series_signature_test,test_series_signature_suite,test_series_signature_lower_is_better,test_series_signature_has_subtests,test_series_signature_option_collection_hash,test_series_signature_tags,test_series_signature_extra_options,test_series_signature_measurement_unit,test_series_signature_suite_public_name,test_series_signature_test_public_name,test_prev_taskcluster_metadata_task_id,test_prev_taskcluster_metadata_retry_id,test_taskcluster_metadata_task_id,test_taskcluster_metadata_retry_id,test_profile_url,test_prev_profile_url,test_is_regression,test_prev_value,test_new_value,test_t_value,test_amount_abs,test_amount_pct,test_summary_id,test_related_summary_id,test_manually_created,test_classifier,test_starred,test_classifier_email,test_backfill_record_context,test_backfill_record_status,test_backfill_record_total_actions_triggered,test_backfill_record_total_backfills_failed,test_backfill_record_total_backfills_successful,test_backfill_record_total_backfills_in_progress,test_noise_profile,alert_related_alerts,alert_status,alert_bug_number,alert_bug_due_date,alert_bug_updated,alert_issue_tracker,alert_notes,alert_push_timestamp,alert_prev_push_revision,alert_assignee_username,alert_assignee_email,alert_performance_tags
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1705960434,2023-06-05 14:23:29,1070.8117824110232,eb0e5efeb4144e02db4898c481ab299e4ffbe5a5,1251794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706057377,2023-06-05 15:57:01,1069.935897654701,8b6f8763d212b11acd7421760ab63612ce65bda4,1251874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706125406,2023-06-05 17:59:24,1075.204373158935,3a0243249f1d09b3f0c43845ba322404a24b2d6b,1251964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706229534,2023-06-05 21:08:31,1069.9842201680876,6c846bc8f52c1e5b929c199b58a33a4dc24df8f5,1252114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706487078,2023-06-06 09:09:48,1071.0775830583952,5f036ce2680a08b950cbfadd770beba129cbb195,1252381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706776237,2023-06-06 16:19:01,1079.091294487731,5d89dee91e755667a691f2b544a063709213138b,1252629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1706817145,2023-06-06 18:01:12,1069.6876016532915,10ed1bfdc481f14670072cdbf87a69d9212c0d6c,1252674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1707467212,2023-06-07 16:41:52,1067.6967760059197,bd9ba4216df4d4c08f1a70ecb66009f13ee08aaa,1253259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1707497418,2023-06-07 17:56:51,1072.4654698372017,eb1d2dce0bdff337836b19b97828f2dcf437f25e,1253314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1708076533,2023-06-08 13:18:16,1069.5790814585198,b0bc9752e921bdc9e4c9de470cbf5fcf72061330,1253873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1708237134,2023-06-08 17:59:52,1078.9109265405132,7123a4cb9219dc73123928c80505ef5544239e3c,1254099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1708319773,2023-06-08 21:41:16,1068.7091701542467,8ef0eed85dd1724df18acbc52ede7bda8d19d4ca,1254264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
mozilla-beta,4789682,12,0c44a6e748b8ee0049c3557203cd519d34eecce7,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.bulklog,damp,True,damp console.bulklog opt e10s fission stylo webrender,4788905,6,ms,firefox,,1708707669,2023-06-09 13:50:39,1065.5946618097223,7b1a019c17f8faeb278c5ff106b55a8737c63e4d,1254632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
