revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,alert_id,alert_push_id,alert_prev_push_id,alert_creation_timestamp,alert_first_triaged,alert_triage_due_date,alert_repository,alert_framework,test_id,test_status,test_series_signature_framework_id,test_series_signature_signature_hash,test_series_signature_machine_platform,test_series_signature_test,test_series_signature_suite,test_series_signature_lower_is_better,test_series_signature_has_subtests,test_series_signature_option_collection_hash,test_series_signature_tags,test_series_signature_extra_options,test_series_signature_measurement_unit,test_series_signature_suite_public_name,test_series_signature_test_public_name,test_prev_taskcluster_metadata_task_id,test_prev_taskcluster_metadata_retry_id,test_taskcluster_metadata_task_id,test_taskcluster_metadata_retry_id,test_profile_url,test_prev_profile_url,test_is_regression,test_prev_value,test_new_value,test_t_value,test_amount_abs,test_amount_pct,test_summary_id,test_related_summary_id,test_manually_created,test_classifier,test_starred,test_classifier_email,test_backfill_record_context,test_backfill_record_status,test_backfill_record_total_actions_triggered,test_backfill_record_total_backfills_failed,test_backfill_record_total_backfills_successful,test_backfill_record_total_backfills_in_progress,test_noise_profile,alert_related_alerts,alert_status,alert_bug_number,alert_bug_due_date,alert_bug_updated,alert_issue_tracker,alert_notes,alert_revision,alert_prev_push_revision,alert_assignee_username,alert_assignee_email,alert_performance_tags,alert_status_general,test_status_general
1f258ddd281c5658ba33f08cd8d4d738a82ba133,411.9,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1813917333,2023-12-18 15:32:01,1350241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
0152bfc35103b64cec60d0bd86912c290c913997,404.5,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814247833,2023-12-19 09:15:36,1350796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
f3221cd6b4cb549c114cd0f89b5b931761fd2d2f,412.0,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814449280,2023-12-19 14:05:23,1350931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
48d2052b377a35b0f40e52b8efad5e0ea10e0ebe,416.2,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814575257,2023-12-19 17:44:05,1351107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
2804a1edd2e2b165a9d83b4c7956d9257fcd9173,409.1,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814654099,2023-12-19 20:10:25,1351235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
b7ece1e33b35ebd16a925d6ecc739c3ad77dd1f4,407.0,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814714800,2023-12-19 22:08:30,1351304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
38d6648efdab35f24c45e4cace5abbbced639cac,409.3,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814749365,2023-12-19 23:29:52,1351361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
801d50e1262aeaa95f7cefd05aa6f1b1f38a2839,411.4,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1814815378,2023-12-20 00:43:23,1351404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
b59f4253f067b27b8146f50070dab45b1ae1143d,409.4,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1815064759,2023-12-20 09:15:47,1351516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
d232be861a328e78800a0cf688cb1e0fc4b6d7b1,411.1,mozilla-beta,4975657,13,16a1f59881a8ed911198bfffb38f5f926e3c5c69,macosx1015-64-shippable-qr,True,False,,|b|y|t|e|c|o|d|e|-|c|a|c|h|e|d| |f|i|s|s|i|o|n| |w|a|r|m| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,largestContentfulPaint,yahoo-mail,True,yahoo-mail largestContentfulPaint opt bytecode-cached fission warm webrender,,6,ms,firefox,,1815356462,2023-12-20 18:29:59,1351847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
