repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id,alert_id,alert_push_id,alert_prev_push_id,alert_creation_timestamp,alert_first_triaged,alert_triage_due_date,alert_repository,alert_framework,test_id,test_status,test_series_signature_framework_id,test_series_signature_signature_hash,test_series_signature_machine_platform,test_series_signature_test,test_series_signature_suite,test_series_signature_lower_is_better,test_series_signature_has_subtests,test_series_signature_option_collection_hash,test_series_signature_tags,test_series_signature_extra_options,test_series_signature_measurement_unit,test_series_signature_suite_public_name,test_series_signature_test_public_name,test_prev_taskcluster_metadata_task_id,test_prev_taskcluster_metadata_retry_id,test_taskcluster_metadata_task_id,test_taskcluster_metadata_retry_id,test_profile_url,test_prev_profile_url,test_is_regression,test_prev_value,test_new_value,test_t_value,test_amount_abs,test_amount_pct,test_summary_id,test_related_summary_id,test_manually_created,test_classifier,test_starred,test_classifier_email,test_backfill_record_context,test_backfill_record_status,test_backfill_record_total_actions_triggered,test_backfill_record_total_backfills_failed,test_backfill_record_total_backfills_successful,test_backfill_record_total_backfills_in_progress,test_noise_profile,alert_related_alerts,alert_status,alert_bug_number,alert_bug_due_date,alert_bug_updated,alert_issue_tracker,alert_notes,alert_push_timestamp,alert_prev_push_revision,alert_assignee_username,alert_assignee_email,alert_performance_tags
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702367697,2023-05-24 09:10:14,5720.0,4b80fda7192d3f38f7f58dbca82283a2e97ebeea,1245720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702369735,2023-05-24 09:39:14,5740.0,a43c8d2c07c1941f31556476cc5d1a2d103d6230,1245732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702395983,2023-05-24 09:46:23,5700.0,0a8e469885812e658c1c703bdbf10772e7a0d610,1245738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702396176,2023-05-24 09:49:51,5700.0,abbc4ea58b3cf14de03e43d09f7b38dbaeb1128d,1245741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702370045,2023-05-24 09:50:43,5700.0,28d0140533440c994bb470f2b31002151e6bddc1,1245743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702396119,2023-05-24 09:51:48,5720.0,f4fc1d8e910fa4f7fb17df1053f1c860b63abe86,1245744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702371854,2023-05-24 10:26:15,5740.0,9f6d3f444f68627471eb5992a1636111eb03b187,1245762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702369817,2023-05-24 10:28:47,5680.0,dbb7e27f8464fb86d7cebe72afe6fdaff97b2181,1245763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1700018354,2023-05-24 10:49:25,5720.0,1db51625512e546534a6a7352ff4ff3b9c48d713,1245770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
autoland,4061202,13,7164df463d7ec995d4ec3538143ed5cb8aa031cd,macosx1015-64-shippable-qr,True,False,,|c|o|l|d| |f|i|s|s|i|o|n| |i|n|t|e|r|a|c|t|i|v|e| |w|e|b|r|e|n|d|e|r|,102210fe594ee9b33d82058545b1ed14f4c8206e,LastVisualChange,facebook-nav.marketplace,True,facebook-nav.marketplace LastVisualChange opt cold fission webrender,,77,ms,firefox,,1702362454,2023-05-24 10:49:25,5740.0,1db51625512e546534a6a7352ff4ff3b9c48d713,1245770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,
